married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,age,account_age,total_sesions,total_trips,flight_bookings,return_flight_bookings,hotel_bookings,combo_bookings,cancellations,avg_page_clicks,avg_page_clicks_flight_booked,avg_page_clicks_hotel_booked,avg_seats_booked,avg_flight_amount,total_flight_amount,avg_flight_discount,total_flight_discount,avg_cents_km_flown,avg_hotel_amount,total_hotel_amount,discount_sensitivity,avg_hotel_discount,total_hotel_discount,avg_hotel_nights,total_hotel_nights,avg_checked_bags,total_checked_bags,avg_distance_flown,total_distance_flown,avg_trip_lead_time,avg_trip_duration,weekdays_travelled,weekends_travelled,pct_only_flight_booked,pct_only_hotel_booked,pct_return_flight_booked,weekends_ratio,segment
True,False,usa,washington,DCA,38.852,-77.037,49.0,3.247091033538672,9,4,4,4,4,4,0,19.77777777777778,28.75,28.75,1.0,346.43,1385.72,,0.0,18.563938372996716,459.5,1838.0,0.1111111111111111,157.5,157.5,4.5,18,0.75,3.0,1851.484291339052,7405.937165356208,8.25,5.5,18.0,4.0,0.0,0.0,1.0,0.1818181818181818,silver_adventurers
True,True,usa,little rock,LIT,34.729,-92.224,54.0,3.247091033538672,8,4,4,4,4,4,1,20.5,21.75,21.75,1.8,481.2600000000001,2406.3,13.5885,13.5885,32.64460193589123,222.66666666666663,668.0,0.25,,0.0,2.0,6,1.0,5.0,1126.224133632223,5631.120668161113,91.8,8.4,27.0,15.0,0.0,0.0,1.0,0.3571428571428571,
False,True,usa,austin,AUS,30.194,-97.67,36.0,3.247091033538672,8,5,4,4,4,3,0,18.25,22.75,23.5,1.0,249.7675,999.07,10.711,10.711,18.74184246072612,2530.0,10120.0,0.25,37.8,37.8,10.5,42,0.75,3.0,1318.8004294419443,5275.201717767777,7.4,3.25,8.0,5.0,0.2,0.2,1.0,0.3846153846153846,married_couples
False,False,usa,rochester,ROC,43.119,-77.672,38.0,3.247091033538672,8,1,1,1,1,1,0,14.0,21.0,21.0,1.0,376.12,376.12,,0.0,17.396393989111875,708.0,708.0,0.0,,0.0,6.0,6,0.0,0.0,2162.0572644848553,2162.0572644848553,6.0,7.0,5.0,2.0,0.0,0.0,1.0,0.2857142857142857,independent_frequent_travelers
False,True,usa,nashville,BNA,36.124,-86.678,33.0,3.247091033538672,8,0,0,0,0,0,0,14.875,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,,inactive_young_parents
False,False,usa,milwaukee,MKE,42.947,-87.896,27.0,3.247091033538672,8,0,0,0,0,0,0,8.0,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,,inactive_young_non_travelers
True,False,usa,houston,IAH,29.98,-95.34,59.0,3.247091033538672,8,2,2,2,2,2,0,15.75,30.5,30.5,1.0,384.545,769.0899999999999,60.651,60.651,17.219416246209505,597.0,1194.0,0.125,,0.0,2.5,5,1.0,2.0,2233.2057864310564,4466.411572862113,4.5,3.5,5.0,2.0,0.0,0.0,1.0,0.2857142857142857,silver_adventurers
True,False,usa,winston-salem,INT,36.134,-80.222,45.0,3.247091033538672,8,2,2,2,2,2,0,12.5,19.0,19.0,1.0,315.91,631.82,54.616,109.232,17.884499246287035,705.0,1410.0,0.25,,0.0,3.0,6,0.0,0.0,1847.5780130455016,3695.1560260910032,8.0,3.5,4.0,3.0,0.0,0.0,1.0,0.4285714285714285,silver_adventurers
False,False,usa,lincoln,LNK,40.851,-96.759,43.0,3.247091033538672,8,2,2,2,2,2,1,45.25,62.0,62.0,1.0,254.63666666666668,763.9100000000001,,0.0,16.695849142747463,183.0,183.0,0.125,,0.0,3.0,3,0.0,0.0,1532.2527739580455,4596.758321874137,6.0,2.6666666666666665,8.0,0.0,0.0,0.0,1.0,0.0,independent_frequent_travelers
False,False,usa,tampa,MCF,27.849,-82.521,43.0,3.247091033538672,8,3,3,3,2,2,0,15.125,26.666666666666668,34.5,1.3333333333333333,424.76666666666665,1274.3,,0.0,22.744713558164715,684.0,1368.0,0.0,,0.0,3.0,6,0.6666666666666666,2.0,1432.673985070307,4298.021955210921,5.333333333333333,4.666666666666667,10.0,4.0,0.3333333333333333,0.0,1.0,0.2857142857142857,independent_frequent_travelers
False,False,usa,new york,JFK,40.64,-73.779,27.0,3.247091033538672,8,4,4,4,4,4,0,16.5,20.75,20.75,1.0,618.3625,2473.45,,0.0,17.47274320365212,1205.75,4823.0,0.0,,0.0,4.25,17,0.5,2.0,3530.6704313521063,14122.681725408424,7.5,4.25,12.0,5.0,0.0,0.0,1.0,0.2941176470588235,
True,False,usa,honolulu,HNL,21.316,-157.927,43.0,3.247091033538672,8,3,3,3,3,3,0,18.0,26.666666666666668,26.666666666666668,1.0,1080.8,3242.3999999999996,56.149,56.149,17.420240981399193,479.3333333333333,1438.0,0.125,,0.0,3.3333333333333335,10,0.3333333333333333,1.0,6233.669043626244,18701.007130878737,8.333333333333334,4.0,8.0,4.0,0.0,0.0,1.0,0.3333333333333333,
False,False,usa,new york,JFK,40.64,-73.779,42.0,3.247091033538672,8,2,2,2,2,2,0,23.75,22.0,22.0,1.0,76.255,152.51,,0.0,18.330483388338397,535.0,1070.0,0.0,,0.0,5.0,10,0.5,1.0,419.1732417834182,838.3464835668364,8.5,6.0,7.0,5.0,0.0,0.0,1.0,0.4166666666666667,independent_frequent_travelers
False,False,usa,baton rouge,BTR,30.533,-91.149,31.0,3.247091033538672,8,2,1,1,2,1,0,12.75,18.0,14.5,1.0,108.89,108.89,,0.0,18.200195169185413,621.5,1243.0,0.0,,0.0,5.5,11,1.0,1.0,598.2902874819754,598.2902874819754,7.0,5.0,4.0,1.0,0.0,0.5,1.0,0.2,independent_frequent_travelers
False,False,usa,sacramento,SAC,38.513,-121.493,42.0,3.247091033538672,8,4,4,4,2,2,0,16.125,25.75,23.0,1.5,2067.6675,8270.67,,0.0,28.23922610608175,324.0,648.0,0.25,19.3,38.6,1.5,3,0.5,2.0,2767.696055362081,11070.784221448324,10.0,2.0,7.0,1.0,0.5,0.0,1.0,0.125,independent_frequent_travelers
True,True,usa,laredo,LRD,27.544,-99.461,60.0,3.247091033538672,8,1,0,0,1,0,0,13.125,,33.0,,,0.0,,0.0,,1760.0,1760.0,0.0,,0.0,11.0,11,,0.0,,0.0,16.0,,0.0,0.0,0.0,1.0,,,
False,False,usa,new york,JFK,40.64,-73.779,72.0,3.247091033538672,8,0,0,0,0,0,0,5.375,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,,inactive_young_non_travelers
True,False,canada,calgary,YYC,51.114,-114.02,42.0,3.247091033538672,8,3,2,2,3,2,0,13.625,25.5,21.0,1.0,403.01,806.02,,0.0,18.41870783255886,775.3333333333334,2326.0,0.125,196.0,196.0,2.6666666666666665,8,0.5,1.0,2245.6116325318853,4491.223265063771,11.0,2.0,4.0,0.0,0.0,0.3333333333333333,1.0,0.0,
True,False,usa,chicago,ORD,41.979,-87.904,52.0,3.247091033538672,8,3,3,3,2,2,0,15.25,22.333333333333332,21.0,1.0,170.6966666666667,512.09,27.50625,55.0125,18.98258791938232,368.5,737.0,0.25,,0.0,2.5,5,0.0,0.0,902.4428702534972,2707.328610760492,5.333333333333333,2.6666666666666665,6.0,2.0,0.3333333333333333,0.0,1.0,0.25,silver_adventurers
True,True,usa,jacksonville,NZC,30.219,-81.876,51.0,3.247091033538672,9,2,2,2,2,2,0,13.444444444444445,20.5,20.5,1.0,236.44,472.88,,0.0,3.984358841446737,1671.0,3342.0,0.0,,0.0,3.0,6,0.0,0.0,5959.979534280998,11919.959068561997,7.0,4.0,4.0,4.0,0.0,0.0,1.0,0.5,family_oriented_mature_couples
False,False,usa,boston,BOS,42.364,-71.005,44.0,3.247091033538672,8,2,2,2,2,2,0,16.75,30.5,30.5,1.0,714.8199999999999,1429.64,,0.0,17.863638662430443,688.0,1376.0,0.0,,0.0,5.5,11,0.5,1.0,3999.909463557723,7999.818927115446,6.0,5.5,9.0,2.0,0.0,0.0,1.0,0.1818181818181818,independent_frequent_travelers
False,True,usa,long beach,LGB,33.818,-118.151,22.0,3.247091033538672,8,2,1,1,2,1,0,13.75,22.0,18.0,1.0,93.77,93.77,,0.0,17.500320214995533,1092.0,2184.0,0.0,,0.0,5.0,10,0.0,0.0,535.8187670169093,535.8187670169093,7.5,2.0,1.0,1.0,0.0,0.5,1.0,0.5,
True,True,usa,san antonio,RND,29.529,-98.279,55.0,3.247091033538672,9,5,5,5,5,5,0,22.666666666666668,31.4,31.4,1.8,1416.7579999999998,7083.789999999999,,0.0,31.620624145618336,671.8,3359.0,0.0,,0.0,3.2,16,0.4,2.0,2156.3879609843625,10781.939804921813,6.2,3.8,17.0,2.0,0.0,0.0,1.0,0.1052631578947368,family_oriented_mature_couples
False,True,usa,austin,AUS,30.194,-97.67,53.0,3.247091033538672,9,3,3,3,2,2,1,29.11111111111111,38.0,27.0,1.0,386.9575,1547.83,,0.0,16.957685048621816,1053.0,2106.0,0.2222222222222222,10.8,10.8,5.5,11,1.0,4.0,2276.819503773523,9107.278015094093,94.25,10.75,32.0,11.0,0.3333333333333333,0.0,1.0,0.2558139534883721,
True,False,usa,grand rapids,GRR,42.881,-85.523,52.0,3.247091033538672,8,3,3,3,3,3,0,17.625,25.0,25.0,1.0,404.3833333333334,1213.15,,0.0,17.415693420439553,597.6666666666666,1793.0,0.0,,0.0,5.333333333333333,16,0.0,0.0,2337.4390532746293,7012.317159823888,5.0,5.333333333333333,11.0,5.0,0.0,0.0,1.0,0.3125,silver_adventurers
True,False,canada,ottawa,YOW,45.323,-75.669,40.0,3.247091033538672,9,4,2,2,4,2,0,21.444444444444443,46.5,29.75,1.0,694.0550000000001,1388.11,106.2495,106.2495,17.883151510215438,1563.75,6255.0,0.1111111111111111,,0.0,5.5,22,1.0,2.0,3882.9030729584033,7765.806145916807,8.25,4.0,5.0,3.0,0.0,0.5,1.0,0.375,
False,False,usa,louisville,LOU,38.228,-85.664,20.0,3.247091033538672,8,1,0,0,1,0,0,7.75,,13.0,,,0.0,,0.0,,780.0,780.0,0.0,,0.0,6.0,6,,0.0,,0.0,14.0,,0.0,0.0,0.0,1.0,,,young_premium_hotel_only_travelers
True,True,usa,el paso,ELP,31.807,-106.378,38.0,3.247091033538672,8,5,5,4,4,4,1,43.375,22.2,22.75,2.0,9680.378333333332,58082.27,11.740000000000002,11.740000000000002,34.98582454471836,1856.5,7426.0,0.25,,0.0,3.75,15,1.5,9.0,4253.595394138364,25521.572364830183,68.33333333333333,5.4,20.0,7.0,0.2,0.0,0.8,0.2592592592592592,
True,True,usa,santa ana,SNA,33.676,-117.868,44.0,3.24435318275154,8,3,2,2,3,2,0,13.875,23.0,22.333333333333332,1.5,1737.655,3475.31,33.1905,33.1905,26.200233719365347,2057.0,6171.0,0.125,,0.0,6.666666666666667,20,0.5,1.0,3949.506752816348,7899.013505632695,6.666666666666667,6.5,9.0,4.0,0.0,0.3333333333333333,1.0,0.3076923076923077,family_oriented_mature_couples
False,False,usa,kansas city,MCI,39.297,-94.714,41.0,3.24435318275154,9,4,4,3,4,4,0,15.11111111111111,20.75,20.75,1.25,593.65,2374.6,21.9295,21.9295,20.427127101963443,510.0,2040.0,0.1111111111111111,,0.0,2.5,10,1.0,4.0,1888.0676876624843,7552.270750649937,5.75,3.6666666666666665,10.0,1.0,0.0,0.0,0.75,0.0909090909090909,independent_frequent_travelers
False,False,usa,memphis,MEM,35.042,-89.977,42.0,3.24435318275154,9,1,0,0,1,0,0,12.555555555555555,,35.0,,,0.0,,0.0,,518.0,518.0,0.1111111111111111,77.7,77.7,7.0,7,,0.0,,0.0,3.0,,0.0,0.0,0.0,1.0,,,young_premium_hotel_only_travelers
False,True,usa,newark,EWR,40.692,-74.169,55.0,3.24435318275154,9,1,1,1,1,1,0,18.77777777777778,23.0,23.0,2.0,2853.08,2853.08,570.616,570.616,36.20713323050385,692.0,692.0,0.1111111111111111,,0.0,2.0,2,0.0,0.0,3939.941864268243,3939.941864268243,8.0,3.0,2.0,1.0,0.0,0.0,1.0,0.3333333333333333,married_couples
True,True,usa,new york,LGA,40.777,-73.872,25.0,3.24435318275154,8,3,1,1,3,1,1,24.25,63.0,33.0,1.0,409.1,818.2,,0.0,18.405514974822555,1109.0,2218.0,0.25,74.69999999999999,74.69999999999999,4.0,8,0.0,0.0,2222.7033612459086,4445.406722491817,95.25,11.0,14.0,8.0,0.0,0.6666666666666666,1.0,0.3636363636363636,
False,False,usa,new york,LGA,40.777,-73.872,51.0,3.24435318275154,8,1,1,1,1,1,0,11.125,20.0,20.0,1.0,105.77,105.77,,0.0,18.62401985036246,272.0,272.0,0.125,40.8,40.8,2.0,2,0.0,0.0,567.9225046462863,567.9225046462863,7.0,4.0,3.0,1.0,0.0,0.0,1.0,0.25,independent_frequent_travelers
True,False,usa,charlotte,CLT,35.214,-80.943,49.0,3.24435318275154,8,3,3,3,3,3,0,23.0,30.666666666666668,30.666666666666668,1.0,206.97000000000003,620.9100000000001,,0.0,17.703671578380053,295.0,885.0,0.0,,0.0,1.3333333333333333,4,0.3333333333333333,1.0,1162.405936144738,3487.217808434214,8.0,2.3333333333333335,6.0,1.0,0.0,0.0,1.0,0.1428571428571428,silver_adventurers
True,False,usa,san antonio,SKF,29.384,-98.581,53.0,3.24435318275154,8,4,4,4,4,4,0,23.25,32.75,32.75,1.0,417.36,1669.44,,0.0,18.2264957960411,189.75,759.0,0.0,,0.0,2.0,8,0.5,2.0,2308.4662259774714,9233.864903909884,6.75,2.25,8.0,1.0,0.0,0.0,1.0,0.1111111111111111,silver_adventurers
True,False,usa,new york,LGA,40.777,-73.872,69.0,3.24435318275154,10,1,0,0,1,0,0,10.0,,10.0,,,0.0,,0.0,,872.0,872.0,0.0,,0.0,4.0,4,,0.0,,0.0,8.0,,0.0,0.0,0.0,1.0,,,senior_premium_hotel_only_couples
False,False,canada,hamilton,YHM,43.173,-79.935,45.0,3.24435318275154,8,6,5,5,6,5,0,18.125,22.4,21.666666666666668,1.6,732.258,3661.29,,0.0,27.7359248995479,740.0,4440.0,0.125,3.9,3.9,4.5,27,0.4,2.0,1448.309306653954,7241.54653326977,6.333333333333333,4.2,19.0,2.0,0.0,0.1666666666666666,1.0,0.0952380952380952,
True,True,usa,chicago,ORD,41.979,-87.904,44.0,3.24435318275154,8,4,4,4,3,3,0,18.875,30.75,33.666666666666664,1.25,310.73,1242.92,,0.0,22.98382720766113,869.6666666666666,2609.0,0.25,72.45,144.9,6.0,18,0.5,2.0,1138.0222752741938,4552.089101096775,7.25,5.75,17.0,6.0,0.25,0.0,1.0,0.2608695652173913,
False,False,usa,houston,EFD,29.607,-95.159,43.0,3.24435318275154,9,4,3,3,4,3,0,19.555555555555557,26.333333333333332,22.5,1.0,348.27,1044.81,,0.0,17.754536847337565,697.5,2790.0,0.0,,0.0,3.75,15,0.3333333333333333,1.0,1945.7321637256457,5837.196491176937,7.0,3.6666666666666665,6.0,5.0,0.0,0.25,1.0,0.4545454545454545,independent_frequent_travelers
False,False,usa,burlington,BTV,44.472,-73.153,41.0,3.24435318275154,8,5,4,4,5,4,0,21.25,21.75,20.0,1.25,762.9200000000001,3051.6800000000003,,0.0,22.262087639139715,628.8,3144.0,0.25,15.85,31.700000000000003,4.2,21,1.0,4.0,2484.114559886887,9936.458239547548,6.0,2.75,8.0,3.0,0.0,0.2,1.0,0.2727272727272727,independent_frequent_travelers
True,False,usa,little rock,LIT,34.729,-92.224,62.0,3.24435318275154,9,0,0,0,0,0,0,9.666666666666666,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,,inactive_senior_couples
True,True,usa,new york,LGA,40.777,-73.872,46.0,3.24435318275154,8,4,4,4,2,2,1,36.5,17.25,21.5,2.8,1115.668,5578.34,98.5125,98.5125,49.05790086447173,367.5,735.0,0.25,161.5,161.5,1.5,3,1.6,8.0,1817.3867394446893,9086.933697223449,101.8,5.8,23.0,6.0,0.5,0.0,1.0,0.2068965517241379,
False,False,usa,knoxville,TYS,35.812,-83.993,43.0,3.24435318275154,8,4,4,4,4,4,0,18.25,26.75,26.75,1.0,364.9225,1459.69,,0.0,17.977745183276085,718.75,2875.0,0.125,22.3,22.3,2.75,11,1.5,6.0,2084.2827198172586,8337.130879269034,7.25,3.5,10.0,4.0,0.0,0.0,1.0,0.2857142857142857,independent_frequent_travelers
True,True,usa,knoxville,TYS,35.812,-83.993,52.0,3.24435318275154,9,6,6,6,5,5,0,19.333333333333332,24.666666666666668,26.2,1.3333333333333333,2711.5249999999996,16269.149999999998,,0.0,24.069602977027255,546.4,2732.0,0.1111111111111111,26.8,26.8,3.0,15,0.3333333333333333,2.0,3571.1772541697924,21427.063525018755,48.166666666666664,3.1666666666666665,11.0,8.0,0.1666666666666666,0.0,1.0,0.4210526315789473,family_oriented_mature_couples
False,True,usa,dallas,DAL,32.847,-96.852,32.0,3.24435318275154,8,3,3,3,2,2,0,15.375,30.666666666666668,23.0,1.0,242.57333333333335,727.72,,0.0,16.322242060503246,785.0,1570.0,0.0,,0.0,6.5,13,0.3333333333333333,1.0,1405.9135381866972,4217.740614560092,7.0,7.333333333333333,15.0,7.0,0.3333333333333333,0.0,1.0,0.3181818181818182,married_couples
True,False,usa,chicago,MDW,41.786,-87.752,43.0,3.24435318275154,9,5,3,3,5,3,0,24.333333333333332,31.666666666666668,35.2,1.0,371.1433333333334,1113.43,73.398,73.398,17.514909146338734,1118.8,5594.0,0.3333333333333333,37.900000000000006,75.80000000000001,6.6,33,0.6666666666666666,2.0,2143.308697940874,6429.926093822622,6.2,4.333333333333333,9.0,4.0,0.0,0.4,1.0,0.3076923076923077,silver_adventurers
True,False,canada,winnipeg,YWG,49.91,-97.234,47.0,3.24435318275154,9,3,3,3,3,3,0,14.333333333333334,23.333333333333332,23.333333333333332,1.6666666666666667,1123.496666666667,3370.49,,0.0,29.425514103396026,2429.0,7287.0,0.0,,0.0,6.0,18,0.0,0.0,2048.569453566894,6145.7083607006825,6.333333333333333,6.333333333333333,14.0,5.0,0.0,0.0,1.0,0.2631578947368421,
False,False,usa,chicago,MDW,41.786,-87.752,45.0,3.24435318275154,8,3,2,2,3,2,0,13.875,20.0,19.333333333333332,2.5,1794.52,3589.04,,0.0,49.4027267222632,1868.6666666666667,5606.0,0.0,,0.0,3.3333333333333335,10,0.5,1.0,899.1992987262263,1798.3985974524526,6.666666666666667,4.0,5.0,3.0,0.0,0.3333333333333333,1.0,0.375,
True,True,usa,los angeles,LAX,33.942,-118.408,48.0,3.24435318275154,8,4,2,2,4,2,0,16.625,33.5,27.75,1.0,537.655,1075.31,,0.0,17.359965602803364,944.75,3779.0,0.25,319.725,639.45,4.0,16,1.0,2.0,3091.182196500229,6182.364393000458,5.75,2.0,2.0,2.0,0.0,0.5,1.0,0.5,family_oriented_mature_couples
False,False,usa,boston,BOS,42.364,-71.005,55.0,3.24435318275154,8,3,3,3,3,3,0,13.25,19.0,19.0,1.0,608.5733333333334,1825.72,,0.0,16.823071730056018,1725.3333333333333,5176.0,0.25,133.0,266.0,6.0,18,0.6666666666666666,2.0,3607.6157647343703,10822.847294203111,4.666666666666667,6.0,14.0,4.0,0.0,0.0,1.0,0.2222222222222222,independent_frequent_travelers
True,False,usa,orlando,ORL,28.545,-81.333,76.0,3.24435318275154,9,0,0,0,0,0,0,14.444444444444445,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,,inactive_senior_couples
False,False,usa,wichita,ICT,37.65,-97.433,29.0,3.24435318275154,8,3,2,2,3,2,0,14.375,24.5,19.0,1.0,253.57,507.14,112.9625,112.9625,17.736507580221645,789.3333333333334,2368.0,0.125,,0.0,4.333333333333333,13,1.0,2.0,1429.1746829326305,2858.349365865261,5.333333333333333,2.5,5.0,0.0,0.0,0.3333333333333333,1.0,0.0,independent_frequent_travelers
True,True,usa,memphis,MEM,35.042,-89.977,60.0,3.24435318275154,8,1,1,1,1,1,0,6.875,22.0,22.0,1.0,284.81,284.81,42.7215,42.7215,16.14938242077853,126.0,126.0,0.125,,0.0,2.0,2,0.0,0.0,1763.5968520601166,1763.5968520601166,5.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,family_oriented_mature_couples
False,False,usa,bakersfield,BFL,35.433,-119.057,28.0,3.24435318275154,8,1,0,0,1,0,0,8.875,,11.0,,,0.0,,0.0,,582.0,582.0,0.0,,0.0,6.0,6,,0.0,,0.0,20.0,,0.0,0.0,0.0,1.0,,,
True,True,usa,dallas,DAL,32.847,-96.852,43.0,3.24435318275154,8,4,3,3,4,3,1,42.625,23.666666666666668,53.75,1.3333333333333333,229.77,689.31,99.2575,99.2575,23.309976540376613,1288.6666666666667,3866.0,0.25,81.9,81.9,3.6666666666666665,11,1.3333333333333333,4.0,1241.0512413811357,3723.153724143406,6.2,4.666666666666667,9.0,5.0,0.0,0.25,1.0,0.3571428571428571,
False,False,usa,seattle,SEA,47.449,-122.309,36.0,3.24435318275154,8,5,5,5,5,5,0,24.25,27.0,27.0,1.8,1541.054,7705.27,214.44125,428.8825,31.5881611738924,918.2,4591.0,0.25,,0.0,5.4,27,1.2,6.0,2822.1408098968977,14110.704049484488,44.8,6.0,22.0,8.0,0.0,0.0,1.0,0.2666666666666666,independent_frequent_travelers
False,False,usa,sacramento,MHR,38.554,-121.297,33.0,3.24435318275154,8,2,2,2,1,1,0,19.375,59.0,74.0,1.0,557.4300000000001,1114.86,64.87100000000001,64.87100000000001,18.171278951070555,150.0,150.0,0.125,,0.0,2.0,2,0.0,0.0,3061.9518653318496,6123.903730663699,7.0,2.0,4.0,0.0,0.5,0.0,1.0,0.0,
False,False,usa,knoxville,TYS,35.812,-83.993,37.0,3.24435318275154,8,2,2,2,2,2,0,17.875,28.5,28.5,1.0,385.525,771.05,35.0295,35.0295,18.055340255505417,323.0,646.0,0.25,31.800000000000004,31.800000000000004,3.5,7,0.0,0.0,2149.1637481627736,4298.327496325547,7.0,3.5,5.0,2.0,0.0,0.0,1.0,0.2857142857142857,independent_frequent_travelers
False,False,usa,columbus,CMH,39.998,-82.892,35.0,3.24435318275154,8,2,2,2,1,1,0,19.75,30.0,27.0,1.0,394.13,788.26,,0.0,19.916275855827088,560.0,560.0,0.0,,0.0,5.0,5,1.0,2.0,2045.389138557067,4090.778277114134,9.5,5.5,9.0,2.0,0.5,0.0,1.0,0.1818181818181818,independent_frequent_travelers
False,False,canada,hamilton,YHM,43.173,-79.935,35.0,3.24435318275154,8,1,1,1,1,1,0,11.625,18.0,18.0,1.0,627.07,627.07,,0.0,17.46141965316363,224.0,224.0,0.0,,0.0,2.0,2,1.0,1.0,3591.174214098844,3591.174214098844,7.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,independent_bundle_oriented_travelers
True,False,usa,akron,AKR,41.038,-81.467,37.0,3.24435318275154,8,5,5,0,5,5,0,17.625,25.2,25.2,,,0.0,,0.0,,670.8,3354.0,0.25,161.4,322.8,5.2,26,,0.0,,0.0,7.0,,0.0,0.0,0.0,0.0,0.0,,
False,True,usa,baton rouge,BTR,30.533,-91.149,43.0,3.24435318275154,8,2,2,2,2,2,0,12.75,28.0,28.0,1.0,302.095,604.19,95.61,95.61,19.689266686450868,670.0,1340.0,0.125,102.0,102.0,7.0,14,0.5,1.0,1553.2096589357573,3106.4193178715145,5.0,7.0,10.0,4.0,0.0,0.0,1.0,0.2857142857142857,married_couples
False,False,usa,san jose,SJC,37.362,-121.929,40.0,3.24435318275154,8,3,3,3,2,2,0,16.625,26.0,27.5,2.0,713.59,2140.77,,0.0,34.71058003619893,1609.0,3218.0,0.125,46.6,46.6,3.0,6,0.3333333333333333,1.0,1680.8404960658042,5042.5214881974125,7.0,3.0,7.0,2.0,0.3333333333333333,0.0,1.0,0.2222222222222222,independent_frequent_travelers
False,True,usa,detroit,YIP,42.238,-83.53,52.0,3.24435318275154,8,2,2,2,2,2,0,14.5,36.0,36.0,1.0,452.435,904.87,41.656000000000006,41.656000000000006,18.027162171749083,131.0,262.0,0.125,19.5,19.5,2.0,4,1.0,2.0,2509.740555332801,5019.481110665602,8.5,2.5,4.0,1.0,0.0,0.0,1.0,0.2,married_couples
False,False,usa,nashville,BNA,36.124,-86.678,46.0,3.24435318275154,9,3,2,2,3,2,0,18.22222222222222,18.5,22.333333333333332,1.0,233.69,467.38,18.8605,18.8605,16.509450832824943,574.3333333333334,1723.0,0.2222222222222222,54.2,108.4,6.666666666666667,20,0.5,1.0,1445.4132389279196,2890.826477855839,8.333333333333334,8.5,13.0,4.0,0.0,0.3333333333333333,1.0,0.2352941176470588,independent_frequent_travelers
False,False,usa,cleveland,CLE,41.412,-81.85,66.0,3.24435318275154,10,2,2,1,1,1,1,17.0,19.0,29.0,1.0,1075.61,3226.83,,0.0,14.502735763731495,288.0,288.0,0.1,,0.0,6.0,6,0.3333333333333333,1.0,6036.476968852791,18109.430906558373,106.66666666666669,6.0,8.0,4.0,0.5,0.0,0.5,0.3333333333333333,
False,False,usa,denver,DEN,39.858,-104.667,35.0,3.24435318275154,8,4,3,3,4,3,1,30.5,64.66666666666667,51.0,1.0,212.3875,849.55,,0.0,17.15495476204539,432.3333333333333,1297.0,0.125,,0.0,3.3333333333333335,10,0.0,0.0,1239.4967231414346,4957.986892565738,5.4,5.25,14.0,7.0,0.0,0.25,1.0,0.3333333333333333,independent_frequent_travelers
False,False,usa,charlotte,CLT,35.214,-80.943,38.0,3.24435318275154,9,5,5,5,3,3,0,20.11111111111111,28.2,31.333333333333332,1.2,213.892,1069.46,44.649,44.649,20.339759045366144,708.6666666666666,2126.0,0.1111111111111111,,0.0,2.3333333333333335,7,0.6,3.0,736.0300747154864,3680.150373577432,7.0,5.4,19.0,8.0,0.4,0.0,1.0,0.2962962962962963,independent_frequent_travelers
True,False,usa,new york,JFK,40.64,-73.779,58.0,3.24435318275154,8,2,2,2,2,2,0,10.25,25.0,25.0,1.0,673.735,1347.47,,0.0,18.078637361031547,375.5,751.0,0.0,,0.0,3.5,7,0.0,0.0,3737.5760952686464,7475.152190537293,10.0,4.0,5.0,3.0,0.0,0.0,1.0,0.375,silver_adventurers
True,False,usa,chicago,MDW,41.786,-87.752,42.0,3.24435318275154,8,2,1,1,2,1,0,12.75,34.0,24.5,1.0,321.28,321.28,,0.0,19.38018498701361,734.0,1468.0,0.0,,0.0,6.0,12,0.0,0.0,1657.7757137781975,1657.7757137781975,4.5,9.0,6.0,3.0,0.0,0.5,1.0,0.3333333333333333,silver_adventurers
False,False,usa,detroit,DTW,42.212,-83.353,47.0,3.24435318275154,8,5,4,4,5,4,0,18.0,25.5,22.0,1.25,577.7575,2311.03,,0.0,23.515675800272383,533.4,2667.0,0.0,,0.0,3.4,17,0.5,2.0,1657.08120847438,6628.32483389752,6.4,3.0,8.0,4.0,0.0,0.2,1.0,0.3333333333333333,independent_frequent_travelers
True,False,usa,san diego,NZY,32.699,-117.215,57.0,3.24435318275154,8,2,2,2,2,2,0,14.75,18.5,18.5,1.0,661.6,1323.2,81.58675,163.1735,18.130922501538468,1597.5,3195.0,0.25,,0.0,7.5,15,1.0,2.0,3652.321633998824,7304.643267997648,7.5,8.5,11.0,6.0,0.0,0.0,1.0,0.3529411764705882,silver_adventurers
True,False,usa,new york,JFK,40.64,-73.779,49.0,3.24435318275154,8,3,3,3,3,3,0,12.75,21.333333333333332,21.333333333333332,1.3333333333333333,219.33333333333337,658.0,,0.0,23.216422195414292,651.3333333333334,1954.0,0.0,,0.0,1.6666666666666667,5,0.6666666666666666,2.0,1035.8828618199266,3107.64858545978,5.0,2.0,3.0,3.0,0.0,0.0,1.0,0.5,silver_adventurers
