trip_id,origin_airport,destination,destination_airport,seats,return_flight_booked,departure_time,return_time,checked_bags,trip_airline,destination_airport_lat,destination_airport_lon,base_fare_usd,cancelled,origin_airport_lat,origin_airport_lon,total_flight_price,trip_duration,flight_distance_km,cents_per_km_flown,weekdays_in_trip,weekends_in_trip
684764-584ca496c5ed4faca39b4fa85992c3c4,TUL,new york,JFK,1,True,2023-04-11 11:00:00,2023-04-13 11:00:00,0,Lufthansa,40.64,-73.779,335.06,False,36.198393,-95.888105,335.06,2.0,1986.8684052331323,16.863723793558698,2.0,0.0
695132-bd9d9d19d210436baea3277b748082a4,SAT,new york,JFK,1,True,2023-04-05 09:00:00,2023-04-07 09:00:00,0,American Airlines,40.64,-73.779,481.75,False,29.533958,-98.469057,481.75,2.0,2553.7763914233433,18.864220125846547,2.0,0.0
698291-a0b4b96b08954c2a8de6784bbf243e1f,CRP,fresno,FAT,1,True,2023-04-01 09:00:00,2023-04-05 09:00:00,1,United Airlines,36.776,-119.718,403.79,False,27.772182,-97.502422,403.79,4.0,2311.209231651862,17.470940945982818,2.0,2.0
181157-4a83fa4f56da482886b9f342587ccaad,HOU,los angeles,LSQ,1,True,2023-04-03 11:00:00,2023-04-07 11:00:00,0,United Airlines,33.942,-118.408,381.8,False,29.6458,-95.277232,381.8,4.0,2236.6080300270146,17.070492230835303,4.0,0.0
458814-92961acfa43f447f86e7c0c8673ce3ae,OKC,phoenix,LUF,1,True,2023-04-07 08:00:00,2023-04-10 08:00:00,0,Delta Air Lines,33.535,-112.383,215.61,False,35.393073,-97.600766,215.61,3.0,1372.3938974067134,15.710504134958512,1.0,2.0
469824-17846933cc6e477ea6a93aff71c88d34,LAX,san francisco,SFO,1,True,2023-04-10 16:00:00,2023-04-18 16:00:00,1,Delta Air Lines,37.619,-122.375,95.36,False,33.942496,-118.408049,95.36,8.0,543.0582718270003,17.559809867029962,6.0,2.0
472966-5881c057a35541ee8fb7c99e8b6b9a28,OAK,phoenix,PHX,1,False,2023-04-08 08:00:00,,0,American Airlines,33.535,-112.383,77.95,False,37.721261,-122.221151,77.95,,1004.188238550751,7.762488844969724,,0.0
474464-0842ae7030c749c5a6302ec121eaca1b,LGA,los angeles,LAX,3,True,2023-04-04 16:00:00,2023-04-08 16:00:00,4,Delta Air Lines,33.942,-118.408,2002.48,False,40.777242,-73.872606,6007.4400000000005,4.0,3974.0589920827188,50.38878396091809,4.0,0.0
476535-da7be53e96ce47a0b0620c56e8435fbf,YVR,fort worth,FTW,1,True,2023-04-01 10:00:00,2023-04-03 10:00:00,1,American Airlines,32.82,-97.362,584.96,False,49.1939,-123.184,584.96,2.0,2808.062279726296,20.831446803132035,0.0,2.0
483237-abe2b10cacc34fff91db28e037aef7cf,DAL,el paso,BIF,1,True,2023-04-05 15:00:00,2023-04-09 15:00:00,0,Ryanair,31.849,-106.38,155.43,False,32.845945,-96.850877,155.43,4.0,903.4923283933886,17.203245131742214,3.0,1.0
489992-305809fdc3f54a65a5ba19dfdee9c20f,BFL,toronto,YZD,1,True,2023-04-06 11:00:00,2023-04-09 11:00:00,1,American Airlines,43.862,-79.37,601.1,False,35.433861,-119.057667,601.1,3.0,3496.0011855555654,17.193930096007005,2.0,1.0
491772-cf71f841d5a6434a955efbedd923497f,YEG,toronto,YTZ,1,True,2023-04-01 07:00:00,2023-04-10 07:00:00,0,Porter Airlines,43.862,-79.37,521.83,False,53.3097,-113.58,521.83,9.0,2701.2079439007794,19.318394245740006,5.0,4.0
497915-476fd8a344574fb583163133e4e150c9,DMA,phoenix,PHX,1,True,2023-04-03 07:00:00,2023-04-05 07:00:00,1,Alitalia,33.535,-112.383,34.96,False,32.166364,-110.88317,34.96,2.0,206.75600527484784,16.908819627041293,2.0,0.0
502609-1938c29a1b1149588cf897e14994d699,DAL,memphis,MEM,1,True,2023-04-06 07:00:00,2023-04-10 07:00:00,0,Southwest Airlines,35.042,-89.977,123.5,False,32.845945,-96.850877,123.5,4.0,680.3493394207329,18.152439172668426,2.0,2.0
510114-9f0d10aab3934b8e96da37cb9668750f,OMA,el paso,BIF,1,True,2023-04-01 09:00:00,2023-04-11 09:00:00,0,American Airlines,31.849,-106.38,273.1,False,41.303167,-95.894056,273.1,10.0,1405.4624682638253,19.431326425768013,6.0,4.0
510156-d165de4c1bef43888b4da3b322e948d8,SEA,new york,LGA,1,True,2023-04-07 07:00:00,2023-04-18 07:00:00,0,Delta Air Lines,40.64,-73.779,668.47,False,47.449889,-122.311778,668.47,11.0,3896.946188999244,17.15368823636917,7.0,4.0
510328-d457c07fa906445d89259024faaf33c6,DET,phoenix,PHX,1,True,2023-04-06 16:00:00,2023-04-12 16:00:00,0,Iberia Airlines,33.535,-112.383,479.4,False,42.412364,-83.010598,479.4,6.0,2745.456844824192,17.461574779577308,4.0,2.0
510571-bb381bc59d1742aba598adc965826a3a,LGA,chengdu,CTU,4,True,2023-11-08 17:00:00,2023-11-21 17:00:00,3,Empresa Ecuatoriana De Aviacion,30.578,103.947,9135.13,False,40.777242,-73.872606,36540.52,13.0,12100.733081321103,75.49236842601826,9.0,4.0
514892-66a4d2f06666434c8cd8f01aaa12c6ba,PHX,oklahoma city,OKC,2,True,2023-04-08 13:00:00,2023-04-20 13:00:00,1,Virgin Atlantic Airways,35.393,-97.601,452.03,False,33.434278,-112.011583,904.06,12.0,1341.2716367544278,33.70159985592551,8.0,4.0
516739-b50366bca10b45f5911cacacd6b991e6,ORF,houston,IAH,1,True,2023-04-07 13:00:00,2023-04-15 13:00:00,1,United Airlines,29.607,-95.159,340.66,False,36.894604,-76.201229,340.66,8.0,1938.0437132264838,17.577518900895388,6.0,2.0
520708-93ce119837c344589f7cb62ca4323a69,MCF,detroit,YIP,1,True,2023-04-03 08:00:00,2023-04-06 08:00:00,1,Delta Air Lines,42.409,-83.01,306.44,False,27.849344,-82.521219,306.44,3.0,1615.9271236709185,18.963726489339262,3.0,0.0
520770-46ff4c57f904499fb5c57a851743ffc6,SAC,new york,JFK,3,True,2023-04-06 10:00:00,2023-04-07 10:00:00,1,Qatar Airways,40.64,-73.779,2320.79,False,38.512861,-121.4933,6962.37,1.0,4055.7740168017954,57.2218765243255,1.0,0.0
520783-42764e996efc4f2db591f09b7862a6bd,YYC,new york,JFK,1,True,2023-04-06 07:00:00,2023-04-08 07:00:00,1,Finnair,40.64,-73.779,571.56,False,51.1139,-114.02,571.56,2.0,3285.073912370998,17.39869528803013,2.0,0.0
521708-16370727ba1d4cdea614235158a86787,BNA,chicago,ORD,1,True,2023-03-31 07:00:00,2023-04-03 07:00:00,1,Allegiant Air,41.786,-87.752,90.83,False,36.124475,-86.678181,90.83,3.0,635.3516036918413,14.296021206559264,1.0,2.0
522999-20ba5992a1554c8fb311976362b8c615,MXF,austin,AUS,1,True,2023-04-03 07:00:00,2023-04-07 07:00:00,0,Alitalia,30.194,-97.67,221.33,False,32.382944,-86.365778,221.33,4.0,1102.7655806232092,20.070448687283033,4.0,0.0
524412-dae981cfaef143b8b80d1894b66920b5,SCK,portland,PWM,1,True,2023-04-05 07:00:00,2023-04-06 07:00:00,1,Allegiant Air,45.589,-122.597,89.42,False,37.894412,-121.238744,89.42,1.0,862.0245708061983,10.373254200442453,1.0,0.0
529224-a8cf2d6448ff4aabb6eb6f30a17b425f,LGA,san diego,SAN,1,True,2023-04-04 10:00:00,2023-04-05 10:00:00,1,American Airlines,32.699,-117.215,775.17,False,40.777242,-73.872606,775.17,1.0,3931.838691237735,19.715203518585298,1.0,0.0
530322-ae996fd650424a58a199598f1a67609e,YQG,calgary,YYC,1,False,2023-04-02 12:00:00,,2,WestJet,51.114,-114.02,225.84,False,42.2756,-82.9556,225.84,,2547.1805007334915,8.866273903045608,,0.0
533402-2418cb9df88543c49ebe7ac4bcd809a6,UGN,jacksonville,NCA,1,True,2023-04-08 14:00:00,2023-04-18 14:00:00,1,Ryanair,30.494,-81.688,242.95,False,42.422149,-87.867916,242.95,10.0,1433.8375250195397,16.944039736767888,6.0,4.0
533411-f81ba8f06d1c4d7484f5092d54ed2c66,JFK,houston,IAH,1,True,2023-04-10 07:00:00,2023-04-13 07:00:00,1,United Airlines,29.607,-95.159,440.59,False,40.639928,-73.778692,440.59,3.0,2291.7748590520764,19.224837826444993,3.0,0.0
533773-44b4ac2905f0488db3a583c22e75832f,YYC,chicago,MDW,1,True,2023-04-09 08:00:00,2023-04-12 08:00:00,1,AirTran Airways,41.786,-87.752,444.53,False,51.1139,-114.02,444.53,3.0,2252.078096597756,19.7386582939356,2.0,1.0
534351-ba193107e23649908e032c98e8031e18,IAH,new york,JFK,1,True,2023-04-06 07:00:00,2023-04-07 07:00:00,1,JetBlue Airways,40.64,-73.779,395.94,False,29.984435,-95.341442,395.94,1.0,2280.2494113136527,17.36389002165771,1.0,0.0
537181-1d5979ed57794ccea8b6dc6024bf6f7c,LAX,ottawa,YOW,1,True,2023-04-06 11:00:00,2023-04-10 11:00:00,1,Air Canada,45.323,-75.669,714.86,False,33.942496,-118.408049,714.86,4.0,3829.173177990613,18.668782182766883,2.0,2.0
539855-ed6413a4ca5f4d7881710a265a366e88,MDW,san jose,SJO,1,True,2023-04-04 07:00:00,2023-04-08 07:00:00,0,Delta Air Lines,37.362,-121.929,508.44,False,41.785643,-87.752729,508.44,4.0,2957.3144227335256,17.19262571783068,4.0,0.0
540199-59a6c273e6e042da923c152c194ed199,SHV,montreal,YUL,1,True,2023-04-08 07:00:00,2023-04-13 07:00:00,0,Cubana de Aviación,45.517,-73.417,426.14,False,32.446515,-93.82604,426.14,5.0,2275.791871191445,18.724910893407095,3.0,2.0
541047-f1577808552e40c4b0f18b347d2e0729,MSN,winnipeg,YWG,2,True,2023-08-16 12:00:00,2023-08-26 12:00:00,1,Abu Dhabi Amiri Flight,50.056,-97.032,363.06,True,43.139879,-89.337504,726.12,10.0,967.7676569303476,37.51520288987403,8.0,2.0
541699-15079cb2844249c387eb9b6d6c4656fc,MOD,toronto,YZD,1,True,2023-04-02 07:00:00,2023-04-04 07:00:00,0,American Airlines,43.862,-79.37,664.72,False,37.625825,-120.95443,664.72,2.0,3541.174268463956,18.771174463784114,1.0,1.0
541921-bf4242d2f7cb4829a67587eacaff4bdf,SAT,ottawa,YOW,3,True,2023-04-02 07:00:00,2023-04-03 07:00:00,0,United Airlines,45.323,-75.669,1437.33,False,29.533958,-98.469057,4311.99,1.0,2655.513846182405,54.12624762120224,0.0,1.0
544367-079e3c572f7d467690aebe9f66c77d11,NBG,philadelphia,PNE,1,True,2023-04-07 11:00:00,2023-04-12 11:00:00,0,United Airlines,39.872,-75.241,301.93,False,29.827215,-90.02659,301.93,5.0,1747.9749457496623,17.273130872622996,3.0,2.0
545805-81383b030b4b4dd1854d9229a8db92af,ROC,montreal,YUL,3,True,2023-04-16 08:00:00,2023-04-27 08:00:00,0,Air Transat,45.517,-73.417,222.15,False,43.119144,-77.671869,666.45,11.0,431.41749918416434,51.493043379116195,8.0,3.0
546064-d9789bc076ec44d289abe15d1077077c,SJC,new york,LGA,1,True,2023-04-07 15:00:00,2023-04-14 15:00:00,1,United Airlines,40.64,-73.779,715.9,False,37.362995,-121.928621,715.9,7.0,4134.687995604027,17.314486625378752,5.0,2.0
546334-7f0c1a7f421d475487c8569a433e69a7,LAS,san diego,NZY,1,True,2023-04-04 15:00:00,2023-04-07 15:00:00,0,Ryanair,32.699,-117.215,75.09,False,36.080343,-115.152449,75.09,3.0,420.2891521905923,17.866271258399802,3.0,0.0
546395-696f5c036f0040ec8c5ad74f517d1646,HOU,indianapolis,IND,1,False,2023-04-04 07:00:00,,0,Delta Air Lines,39.717,-86.294,126.02,False,29.6458,-95.277232,126.02,,1386.0931472820175,9.091741074336305,,0.0
546702-d2abf118cb22435c91dcd035236211f0,ORD,jacksonville,NIP,1,True,2023-04-05 12:00:00,2023-04-07 12:00:00,0,Ryanair,30.494,-81.688,247.29,False,41.97694,-87.90815,247.29,2.0,1390.4650950138118,17.784696709523917,2.0,0.0
546900-a39ea665d5a34f9a9279a33eeddd83a4,SAT,hamilton,YHM,1,True,2023-04-06 16:00:00,2023-04-12 16:00:00,1,WestJet,43.173,-79.935,386.95,False,29.533958,-98.469057,386.95,6.0,2239.469676652045,17.27864431629551,4.0,2.0
548853-2a2e4eabde874187be0ed59d43dffb54,YQB,winnipeg,YWG,3,True,2023-04-01 10:00:00,2023-04-02 10:00:00,1,WestJet,50.056,-97.032,1071.07,False,46.7911,-71.3933,3213.21,1.0,1922.0178080424807,55.7263307092276,0.0,1.0
552532-3d63319108a54de8860fc2ef146e2020,LAX,fresno,FAT,3,True,2023-04-05 07:00:00,2023-04-08 07:00:00,0,Delta Air Lines,36.776,-119.718,175.04,False,33.942496,-118.408049,525.12,3.0,336.1480414747625,52.07229506144296,3.0,0.0
552535-30d1645e24a84ec38950b4782523da19,LGA,calgary,YYC,3,True,2023-04-04 09:00:00,2023-04-06 09:00:00,0,Delta Air Lines,51.114,-114.02,1763.06,False,40.777242,-73.872606,5289.18,2.0,3269.9475791318273,53.91707228738185,2.0,0.0
554026-ec4c0b7a06fd4705947884f6edc0a85f,LAX,san diego,NZY,1,True,2023-04-01 12:00:00,2023-04-05 12:00:00,0,United Airlines,32.699,-117.215,31.68,False,33.942496,-118.408049,31.68,4.0,177.08887340248913,17.88932268375632,2.0,2.0
555648-8515e2e04bfc4206b7444ba3ea649a43,AUS,indianapolis,IND,1,True,2023-04-05 10:00:00,2023-04-08 10:00:00,0,American Airlines,39.717,-86.294,277.31,False,30.194527,-97.669876,277.31,3.0,1479.3032779148568,18.74598698860998,3.0,0.0
559782-5c1f9a224e1942f3ba1b9ad40d510060,LBB,san diego,NZY,1,True,2023-04-02 08:00:00,2023-04-06 08:00:00,0,United Airlines,32.699,-117.215,247.22,False,33.663667,-101.820556,247.22,4.0,1438.3561760276264,17.187676051335124,3.0,1.0
559901-6f695418e72a43b8bb4ad91ebca47be1,YHU,houston,HOU,1,True,2023-04-08 08:00:00,2023-04-10 08:00:00,0,AirTran Airways,29.607,-95.159,458.65,False,45.5175,-73.4169,458.65,2.0,2593.3979981736293,17.68529166456514,0.0,2.0
561037-0ad90cf2621d4d49bd48b8c3da8ce8f6,RND,san diego,SAN,1,True,2023-04-04 07:00:00,2023-04-07 07:00:00,1,American Airlines,32.699,-117.215,326.74,False,29.528906,-98.278031,326.74,3.0,1837.6359463848341,17.780453230836766,3.0,0.0
561798-64125dc170064e8a8a032be80e48da9f,LGA,tucson,TUS,1,True,2023-04-06 16:00:00,2023-04-10 16:00:00,0,Delta Air Lines,32.166,-110.883,627.45,False,40.777242,-73.872606,627.45,4.0,3423.815141574015,18.326047816692153,2.0,2.0
562315-a2e1a748168b4ffe9f8145d72741eb50,LGA,el paso,BIF,1,True,2023-04-04 11:00:00,2023-04-06 11:00:00,0,Ryanair,31.849,-106.38,536.51,False,40.777242,-73.872606,536.51,2.0,3062.22036324387,17.520293654884604,2.0,0.0
564252-75bc10f7c75e4bd5853bd6a137dff3a8,YYC,louisville,LOU,1,True,2023-04-02 11:00:00,2023-04-04 11:00:00,0,Delta Air Lines,38.228,-85.664,525.98,False,51.1139,-114.02,525.98,2.0,2640.2560779791634,19.921552473144274,1.0,1.0
565718-82c98c1467ad4a38a6a7c49c72fb2239,RND,new york,JFK,1,True,2023-04-08 07:00:00,2023-04-10 07:00:00,1,Norwegian Air Shuttle,40.64,-73.779,404.96,False,29.528906,-98.278031,404.96,2.0,2539.036592911724,15.949356583931655,0.0,2.0
566992-937132ac4fe74e2bb8c2a6396bef130a,YOW,phoenix,LUF,1,True,2023-04-06 11:00:00,2023-04-09 11:00:00,1,United Airlines,33.535,-112.383,600.98,False,45.3225,-75.6692,600.98,3.0,3384.885347416041,17.754811118160237,2.0,1.0
568416-352398ac6b4245efa031857cab2d7b70,YXE,montreal,YHU,3,True,2023-04-03 10:00:00,2023-04-06 10:00:00,1,Ryanair,45.517,-73.417,1322.67,False,52.1708,-106.7,3968.01,3.0,2527.2145854259034,52.33706736371556,3.0,0.0
568602-2a68693f9f05451c89c159b0f5a533b6,BTR,los angeles,LSQ,1,True,2023-04-07 15:00:00,2023-04-13 15:00:00,1,Delta Air Lines,33.942,-118.408,451.96,False,30.532917,-91.149889,451.96,6.0,2588.954763045772,17.457238204822566,4.0,2.0
569534-d9ca7f283a4f4563ab307883a290e61d,YOW,houston,EFD,1,True,2023-04-04 11:00:00,2023-04-05 11:00:00,1,American Airlines,29.607,-95.159,411.53,False,45.3225,-75.6692,411.53,1.0,2439.8292863704546,16.867163710957882,1.0,0.0
571523-2a1051e88e124395bf2e4737c5779f8b,DAL,philadelphia,PNE,1,True,2023-04-02 08:00:00,2023-04-04 08:00:00,0,United Airlines,39.872,-75.241,378.38,False,32.845945,-96.850877,378.38,2.0,2083.63508190172,18.15960977459907,1.0,1.0
577617-833960eaf2314f2d93a61c416f02f75b,YTZ,montreal,YUL,1,True,2023-04-05 09:00:00,2023-04-06 09:00:00,1,JetBlue Airways,45.517,-73.417,88.32,False,43.6275,-79.3962,88.32,1.0,519.1042621828113,17.013923104506627,1.0,0.0
580211-f228182577f840edb3140c55a9853983,TIK,new york,LGA,1,True,2023-04-04 12:00:00,2023-04-07 12:00:00,2,American Airlines,40.64,-73.779,389.18,False,35.41475,-97.386639,389.18,3.0,2144.979451928452,18.143763552145277,3.0,0.0
584288-2b9f6e6c0c0c41119ca2597b5d703ff0,TLH,los angeles,LSQ,1,True,2023-04-07 08:00:00,2023-04-12 08:00:00,1,Delta Air Lines,33.942,-118.408,550.37,False,30.396754,-84.350869,550.37,5.0,3221.4450879789856,17.084568725189154,3.0,2.0
584912-1c5b0e410c5c4c6790a35be0142327e5,DMA,new york,LGA,1,True,2023-04-08 15:00:00,2023-04-14 15:00:00,0,WestJet,40.64,-73.779,580.17,False,32.166364,-110.88317,580.17,6.0,3430.615305369507,16.91154350917555,4.0,2.0
586672-f4e01e8c2569450aad43e1b508acbd2e,BWI,new york,LGA,1,True,2023-04-04 07:00:00,2023-04-08 07:00:00,1,AirTran Airways,40.64,-73.779,51.2,False,39.175728,-76.668991,51.2,4.0,295.7787923439109,17.310233635841012,4.0,0.0
593386-eeb43ef4ed6048109ea843bd55bc81ca,SMF,calgary,YYC,1,True,2023-04-07 16:00:00,2023-04-12 16:00:00,0,Delta Air Lines,51.114,-114.02,278.46,False,38.695444,-121.590778,278.46,5.0,1502.0840526761547,18.53824354927994,3.0,2.0
593401-63dee8fb5e97457b9e16704f2b6c5b7d,TLH,dallas,DAL,1,True,2023-04-03 14:00:00,2023-04-07 14:00:00,0,Southwest Airlines,32.847,-96.852,208.76,False,30.396754,-84.350869,208.76,4.0,1215.9899945060258,17.167904418885044,4.0,0.0
595184-c2305bd9f21442f3bf29fa9d2b782208,YYZ,montreal,YHU,1,True,2023-04-01 14:00:00,2023-04-07 14:00:00,1,American Airlines,45.517,-73.417,99.18,False,43.6772,-79.6306,99.18,6.0,533.8414497084267,18.57854987734094,4.0,2.0
596409-e0a0be69c78d417c87bbcf157a98b6cf,MDW,phoenix,PHX,1,True,2023-04-04 10:00:00,2023-04-07 10:00:00,0,JetBlue Airways,33.535,-112.383,478.04,False,41.785643,-87.752729,478.04,3.0,2347.6563534889087,20.362435042487085,3.0,0.0
598687-96392804afec4b09b5975d21951e76bc,MOD,toronto,YKZ,1,True,2023-04-04 11:00:00,2023-04-08 11:00:00,1,Ryanair,43.862,-79.37,630.58,False,37.625825,-120.95443,630.58,4.0,3541.174268463956,17.80708748551719,4.0,0.0
600018-640ee9c155384301a103ea371af87943,GRR,san antonio,SVZ,1,True,2023-04-02 12:00:00,2023-04-07 12:00:00,2,Conviasa,29.529,-98.279,342.84,False,42.880833,-85.522806,342.84,5.0,1869.104932077474,18.342469388218884,4.0,1.0
600930-d6b3aa319ce943c8a570537b3077b18c,SAC,calgary,YYC,2,True,2023-04-04 07:00:00,2023-04-06 07:00:00,0,Air Canada,51.114,-114.02,541.19,False,38.512861,-121.4933,1082.38,2.0,1518.080823779839,35.649617037681956,2.0,0.0
602433-8fd7af8be23e40b2813b56cec7f6a07d,MSN,fresno,FAT,1,True,2023-04-03 07:00:00,2023-04-05 07:00:00,1,Alaska Airlines,36.776,-119.718,511.9,False,43.139879,-89.337504,511.9,2.0,2674.0341828891565,19.1433603682253,2.0,0.0
604688-58a36cb496f5409f9f81bf1ff2143a6c,SFO,philadelphia,PHL,1,True,2023-04-08 09:00:00,2023-04-10 09:00:00,1,American Airlines,39.872,-75.241,717.87,False,37.618806,-122.375417,717.87,2.0,4057.58167834796,17.69206529669367,0.0,2.0
605494-0191a29f4fbb48c7ad2cf29ff170ea91,JFK,memphis,MEM,1,True,2023-04-04 09:00:00,2023-04-05 09:00:00,1,Southwest Airlines,35.042,-89.977,263.88,False,40.639928,-73.778692,263.88,1.0,1552.1931104456569,17.00046200593148,1.0,0.0
610793-b0ad9fd46383491aa91f23c002af6300,DAL,los angeles,LAX,1,True,2023-04-03 08:00:00,2023-04-07 08:00:00,0,Virgin Atlantic Airways,33.942,-118.408,402.16,False,32.845945,-96.850877,402.16,4.0,2005.5808360684373,20.052046408079903,4.0,0.0
615544-84deac9237a040999ca360c31a7b61d2,CVG,new york,LGA,1,True,2023-04-04 08:00:00,2023-04-09 08:00:00,1,Allegiant Air,40.64,-73.779,167.06,False,39.048837,-84.667821,167.06,5.0,947.8853024729653,17.624495238416753,4.0,1.0
624198-af58ae2208b14732af562c246cf6060f,JFK,san jose,SJI,2,True,2023-04-05 16:00:00,2023-04-08 16:00:00,1,Cebu Pacific,37.362,-121.929,1431.25,False,40.639928,-73.778692,2862.5,3.0,4134.785062966164,34.61485852842049,3.0,0.0
626329-3f423dd1d2bb4b0ba9472ada8c33781f,LIT,chicago,UGN,1,True,2023-04-03 13:00:00,2023-04-07 13:00:00,1,United Airlines,41.786,-87.752,165.84,False,34.729441,-92.224777,165.84,4.0,875.3346469549083,18.945896929468052,4.0,0.0
628023-b56cc2e9b1644bb1aac55136910aa359,BIF,new york,LGA,1,True,2023-04-04 07:00:00,2023-04-06 07:00:00,0,Delta Air Lines,40.64,-73.779,612.16,False,31.849529,-106.380053,612.16,2.0,3067.836103767405,19.95412985877072,2.0,0.0
629803-9f514aba0c3c409d976a9bb174494187,TUL,fresno,FAT,2,True,2023-04-06 07:00:00,2023-04-10 07:00:00,1,Delta Air Lines,36.776,-119.718,724.64,False,36.198393,-95.888105,1449.28,4.0,2130.738815699868,34.008860901235465,2.0,2.0
631970-4a72a3dbd11944b79787347a460736a5,MEM,phoenix,LUF,1,True,2023-04-05 07:00:00,2023-04-07 07:00:00,0,United Airlines,33.535,-112.383,412.36,False,35.042411,-89.976679,412.36,2.0,2065.396978672313,19.965169130104712,2.0,0.0
636873-5f8d00e81c1e4010a8112cca32974540,ORD,el paso,BIF,1,True,2023-04-06 07:00:00,2023-04-11 07:00:00,1,Delta Air Lines,31.849,-106.38,380.56,False,41.97694,-87.90815,380.56,5.0,1986.2799864562353,19.1594338459285,3.0,2.0
636874-ead9e2ed86c84bf7970ce5fa5dc24e9b,RNO,toronto,YZD,1,True,2023-04-04 08:00:00,2023-04-05 08:00:00,1,United Airlines,43.862,-79.37,623.89,False,39.499111,-119.768111,623.89,1.0,3364.4118476457306,18.543805819628506,1.0,0.0
646937-7923131084614cba9a69808f9c293bd2,MOB,new york,LGA,1,True,2023-04-03 07:00:00,2023-04-05 07:00:00,0,JetBlue Airways,40.64,-73.779,315.7,False,30.691417,-88.242833,315.7,2.0,1708.6173500979205,18.476928142038783,2.0,0.0
648983-f1e534dffccf40bea23e5b1046edd67d,BOS,montreal,YUL,2,True,2023-04-04 11:00:00,2023-04-08 11:00:00,0,Air Canada,45.517,-73.417,158.95,False,42.362944,-71.006389,317.9,4.0,400.2937613167657,39.70833806580802,4.0,0.0
653724-080119cbadd149b2bc46816ceebd2d29,YMX,baltimore,BWI,2,True,2023-04-08 07:00:00,2023-04-11 07:00:00,1,American Airlines,39.175,-76.668,270.85,False,45.6795,-74.0387,541.7,3.0,754.1148330526648,35.916280668236745,1.0,2.0
669356-22a4da32154842f2b23f6c3554856a47,PHL,fort worth,FTW,1,True,2023-04-10 14:00:00,2023-04-17 14:00:00,1,Delta Air Lines,32.82,-97.362,391.43,False,39.872084,-75.240663,391.43,7.0,2127.2725183142998,18.400557363011405,5.0,2.0
684521-53aae3c4b9c84bacb503b3ac29d13e97,OAK,dallas,DAL,1,True,2023-04-02 09:00:00,2023-04-05 09:00:00,0,AirTran Airways,32.847,-96.852,379.14,False,37.721261,-122.221151,379.14,3.0,2362.4746374836964,16.048426255438116,2.0,1.0
695011-85978535a1d2449e87ff1692a18b6bb1,LAX,el paso,ELP,1,True,2023-04-04 14:00:00,2023-04-09 14:00:00,1,Southwest Airlines,31.849,-106.38,212.13,False,33.942496,-118.408049,212.13,5.0,1148.3427614219718,18.472707550951366,4.0,1.0
695307-ab3c594056b64250a2e248a4ce7ae6b9,MDW,montreal,YUL,1,True,2023-04-06 07:00:00,2023-04-09 07:00:00,1,WestJet,45.517,-73.417,239.08,False,41.785643,-87.752729,239.08,3.0,1226.5099737057783,19.492707366874765,2.0,1.0
699040-84653227d95b478fa12027075cbb9eea,MCI,dallas,DAL,1,True,2023-04-06 16:00:00,2023-04-09 16:00:00,0,Southwest Airlines,32.847,-96.852,135.85,False,39.297611,-94.713889,135.85,3.0,741.1556304153075,18.3294836367736,2.0,1.0
229108-b5c1cf29f6cb4c0b9d0970ee489b68be,BTV,austin,AUS,1,True,2023-09-14 12:00:00,2023-09-21 12:00:00,0,KLM Royal Dutch Airlines,30.194,-97.67,438.61,True,44.471955,-73.153276,438.61,7.0,2671.6322880219786,16.417304206363585,5.0,2.0
298253-8b6947f21c7f4bcd8e9a8a2ce19a9fd8,LAX,new york,JFK,1,True,2023-04-05 07:00:00,2023-04-07 07:00:00,2,Allegiant Air,40.64,-73.779,712.42,False,33.942496,-118.408049,712.42,2.0,3982.93495322765,17.88680981151039,2.0,0.0
403881-bad07f10667d4dbfa1b33f9e63890f11,NZY,montreal,YMX,2,True,2023-04-04 16:00:00,2023-04-07 16:00:00,0,American Airlines,45.517,-73.417,1526.9,False,32.698199,-117.213115,3053.8,3.0,3988.7385126597105,38.280273203014644,3.0,0.0
449619-abea601cfe5e47d5afd7b574a8fbe2de,CLE,houston,EFD,1,True,2023-04-08 11:00:00,2023-04-19 11:00:00,1,Ryanair,29.607,-95.159,272.81,False,41.409407,-81.854691,272.81,11.0,1776.5863489522442,15.355853666268,7.0,4.0
458919-34fd51b39840444f986fee91f5bdf4e9,FAT,toronto,YTZ,1,True,2023-04-06 07:00:00,2023-04-08 07:00:00,1,Porter Airlines,43.862,-79.37,607.57,False,36.776556,-119.718833,607.57,2.0,3482.036051994654,17.448699293390685,2.0,0.0
459229-98f6c5bf7f414ec8bf5893ab969eb796,LGA,philadelphia,PHL,1,True,2023-04-06 09:00:00,2023-04-08 09:00:00,1,American Airlines,39.872,-75.241,25.54,False,40.777242,-73.872606,25.54,2.0,153.71378276532937,16.615296000483717,2.0,0.0
466205-cd5ff2e76aa0475c8a9ff02ec227fdad,LGA,san jose,SJC,1,True,2023-04-09 07:00:00,2023-04-12 07:00:00,1,Alaska Airlines,37.362,-121.929,744.16,False,40.777242,-73.872606,744.16,3.0,4124.105397943294,18.044155718501163,2.0,1.0
509445-3bbc29531af744a1a530c58652509331,SFO,chicago,UGN,1,True,2023-04-05 07:00:00,2023-04-06 07:00:00,0,Ryanair,41.786,-87.752,507.65,False,37.618806,-122.375417,507.65,1.0,2984.6685370134855,17.008588850136235,1.0,0.0
